"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.000700792E0,-2.223149872E1,7.868229151E-1,-5.078012085E1
4.010714792E0,-2.213121796E1,8.875424862E-1,-5.090313721E1
4.020727792E0,-2.243848419E1,8.192523718E-1,-5.067001343E1
4.030741792E0,-2.260463715E1,8.204039335E-1,-5.091931152E1
4.040755792E0,-2.269892120E1,8.854744434E-1,-5.103027344E1
4.050768792E0,-2.245240021E1,4.932143688E-1,-5.128842163E1
4.060782792E0,-2.264490509E1,5.668723583E-1,-5.118902588E1
4.070796792E0,-2.261704254E1,6.369472742E-1,-5.110668945E1
4.080810667E0,-2.255312347E1,5.680023432E-1,-5.134652710E1
4.090823667E0,-2.251016998E1,4.804060459E-1,-5.085223389E1
4.100837667E0,-2.249974823E1,5.714031458E-1,-5.086135864E1
4.110851667E0,-2.270978546E1,5.214356184E-1,-5.091793823E1
4.120864667E0,-2.242389679E1,5.279220343E-1,-5.109262085E1
4.130878667E0,-2.268444061E1,5.035479069E-1,-5.086322021E1
4.140892667E0,-2.265018463E1,7.016676664E-1,-5.094363403E1
4.150905667E0,-2.254204559E1,4.788234234E-1,-5.088891602E1
4.160919667E0,-2.258548737E1,5.586175919E-1,-5.079199219E1
4.170933667E0,-2.237456512E1,6.850079298E-1,-5.096743774E1
4.180947667E0,-2.263774872E1,6.256831884E-1,-5.094000244E1
4.190960667E0,-2.256369781E1,6.125429869E-1,-5.094924927E1
4.200974667E0,-2.244184113E1,4.806603193E-1,-5.093756104E1
4.210988667E0,-2.255515289E1,2.516806126E-1,-5.065286255E1
4.221001667E0,-2.259040070E1,3.253622055E-1,-5.074780273E1
4.231015667E0,-2.263477325E1,4.151034355E-1,-5.094927979E1
4.241029667E0,-2.250852203E1,5.935558081E-1,-5.067944336E1
4.251043667E0,-2.230951691E1,4.902004004E-1,-5.069995117E1
4.261056667E0,-2.259014130E1,4.462333918E-1,-5.044635010E1
4.271070667E0,-2.263243866E1,4.157631397E-1,-5.080361938E1
4.281084667E0,-2.251406097E1,3.956947327E-1,-5.098672485E1
4.291097667E0,-2.267862701E1,7.355397940E-1,-5.073367310E1
4.301111667E0,-2.265250397E1,6.811637878E-1,-5.092565918E1
4.311125667E0,-2.275691986E1,6.219583750E-1,-5.084521484E1
4.321139667E0,-2.261112213E1,7.176736593E-1,-5.078408813E1
4.331152667E0,-2.254930878E1,5.062150955E-1,-5.093746948E1
4.341166667E0,-2.279209137E1,4.941060543E-1,-5.097729492E1
4.351180667E0,-2.292189789E1,2.076407671E-1,-5.069027710E1
4.361193667E0,-2.261907196E1,3.838256598E-1,-5.093002319E1
4.371207667E0,-2.271321869E1,4.755922556E-1,-5.098007202E1
4.381221667E0,-2.245357513E1,5.501550436E-1,-5.079571533E1
4.391235667E0,-2.264124298E1,5.386719704E-1,-5.086029053E1
4.401248667E0,-2.251723480E1,6.727597713E-1,-5.072976685E1
4.411262667E0,-2.253176117E1,6.673021317E-1,-5.114556885E1
4.421276667E0,-2.259574127E1,5.049452782E-1,-5.104653931E1
4.431289667E0,-2.252988434E1,7.091389894E-1,-5.104202271E1
4.441303667E0,-2.265608978E1,4.876849651E-1,-5.072094727E1
4.451317667E0,-2.240370941E1,6.673195362E-1,-5.041345215E1
4.461331667E0,-2.253194427E1,7.204538584E-1,-5.089489746E1
4.471344667E0,-2.234081268E1,7.575938702E-1,-5.079074097E1
4.481358667E0,-2.250302887E1,7.182345390E-1,-5.107702637E1
4.491372667E0,-2.253829193E1,7.903433442E-1,-5.111651611E1
4.501385667E0,-2.250447845E1,8.726725578E-1,-5.080603027E1
4.511399667E0,-2.266182709E1,9.001977444E-1,-5.065805054E1
4.521413667E0,-2.251808929E1,7.065006495E-1,-5.100048828E1
4.531426667E0,-2.237134552E1,8.007470369E-1,-5.077120972E1
4.541440667E0,-2.236890411E1,5.423464775E-1,-5.083963013E1
4.551454667E0,-2.228795624E1,5.389711857E-1,-5.074813843E1
4.561468667E0,-2.235463715E1,7.370309830E-1,-5.046105957E1
4.571481667E0,-2.234639740E1,8.455135822E-1,-5.030230713E1
4.581495667E0,-2.251367950E1,8.088733554E-1,-4.992718506E1
4.591509667E0,-2.278154755E1,7.707404494E-1,-5.057748413E1
4.601522667E0,-2.245371246E1,6.628551483E-1,-5.054055786E1
4.611536667E0,-2.263532257E1,5.807902813E-1,-5.073818970E1
4.621550667E0,-2.260149384E1,5.944936275E-1,-5.037283325E1
4.631564667E0,-2.276808929E1,4.800206423E-1,-5.027288818E1
4.641577667E0,-2.275974274E1,7.200565338E-1,-5.031503296E1
4.651591667E0,-2.241577911E1,5.257670879E-1,-5.064166260E1
4.661605667E0,-2.232193756E1,8.316150904E-1,-5.033862305E1
4.671618667E0,-2.234915924E1,7.493662834E-1,-5.028274536E1
4.681632667E0,-2.245531464E1,7.414581776E-1,-5.071008301E1
4.691646667E0,-2.260024261E1,5.911210775E-1,-5.077441406E1
4.701660667E0,-2.245746613E1,5.882971287E-1,-5.080520630E1
4.711673667E0,-2.248157501E1,6.468546391E-1,-5.059347534E1
4.721687667E0,-2.244213104E1,3.631998301E-1,-5.059268188E1
4.731701667E0,-2.218762970E1,6.934778690E-1,-5.062652588E1
4.741714667E0,-2.232532501E1,7.196025848E-1,-5.073226929E1
4.751728667E0,-2.217089081E1,7.373207808E-1,-5.059100342E1
4.761742667E0,-2.230941010E1,6.352230310E-1,-5.055612183E1
4.771756667E0,-2.199729156E1,6.255519390E-1,-5.076702881E1
4.781769667E0,-2.213243866E1,5.931406021E-1,-5.062023926E1
4.791783667E0,-2.216748810E1,5.906730890E-1,-5.086404419E1
4.801797667E0,-2.246306610E1,7.009319067E-1,-5.077011108E1
4.811810667E0,-2.240297699E1,7.030795813E-1,-5.095999146E1
4.821824667E0,-2.234400177E1,7.173140049E-1,-5.099499512E1
4.831838667E0,-2.218723297E1,8.091079593E-1,-5.081921387E1
4.841851667E0,-2.210903168E1,7.292718887E-1,-5.045269775E1
4.851865667E0,-2.217594147E1,6.985701323E-1,-5.050338745E1
4.861879667E0,-2.211560822E1,6.096214056E-1,-5.054025269E1
4.871893667E0,-2.214070892E1,5.659123659E-1,-5.067816162E1
4.881906667E0,-2.214743805E1,6.840057373E-1,-5.064871216E1
4.891920667E0,-2.224353790E1,6.839294434E-1,-5.086492920E1
4.901934667E0,-2.227733612E1,6.268280745E-1,-5.075805664E1
4.911947667E0,-2.241051483E1,4.964278936E-1,-5.082446289E1
4.921961667E0,-2.222779083E1,6.695568562E-1,-5.058807373E1
4.931975667E0,-2.213343048E1,8.151755333E-1,-5.040985107E1
4.941989667E0,-2.217530060E1,7.111315727E-1,-5.063455200E1
4.952002667E0,-2.223790741E1,6.439905167E-1,-5.012539673E1
4.962016667E0,-2.236777496E1,6.206570864E-1,-5.015948486E1
4.972030667E0,-2.260790253E1,5.216013193E-1,-5.041622925E1
4.982043667E0,-2.254256439E1,5.899829865E-1,-5.057412720E1
4.992057667E0,-2.254256439E1,5.899829865E-1,-5.057412720E1
5.002071667E0,-2.257642365E1,7.075470686E-1,-5.033551025E1
5.012085667E0,-2.245497894E1,7.977154851E-1,-5.058712769E1
5.022098667E0,-2.249333954E1,4.548107386E-1,-5.070437622E1
5.032112667E0,-2.272920990E1,4.333666563E-1,-5.094598389E1
5.042126667E0,-2.264664459E1,6.121476889E-1,-5.079711914E1
5.052139667E0,-2.253400421E1,7.113555670E-1,-5.069982910E1
5.062153667E0,-2.245520782E1,7.397329807E-1,-5.073376465E1
5.072167667E0,-2.282900238E1,4.234406948E-1,-5.090780640E1
5.082181042E0,-2.295905304E1,6.564688683E-1,-5.080117798E1
5.092195042E0,-2.272409821E1,8.762696981E-1,-5.040093994E1
5.102209042E0,-2.262654877E1,6.855214834E-1,-5.081097412E1
5.112223042E0,-2.287003326E1,7.637856603E-1,-5.040423584E1
5.122236042E0,-2.258464813E1,8.605947495E-1,-5.051794434E1
5.132250042E0,-2.265804291E1,7.596663237E-1,-5.054888916E1
5.142264042E0,-2.280950165E1,7.170122862E-1,-5.063150024E1
5.152277042E0,-2.257851410E1,7.830420136E-1,-5.071920776E1
5.162291042E0,-2.264496613E1,7.417749166E-1,-5.075549316E1
5.172305042E0,-2.269530487E1,9.896886349E-1,-5.054751587E1
5.182319042E0,-2.273102570E1,7.116231918E-1,-5.027175903E1
5.192332042E0,-2.271054840E1,6.317298412E-1,-5.041708374E1
5.202346042E0,-2.272400665E1,7.183915377E-1,-5.074862671E1
5.212360042E0,-2.272118378E1,6.803658009E-1,-5.071621704E1
5.222373042E0,-2.282740021E1,7.578536272E-1,-5.051641846E1
5.232387042E0,-2.286505890E1,5.390460491E-1,-5.049340820E1
5.242401042E0,-2.294441986E1,6.374983788E-1,-5.051870728E1
5.252415042E0,-2.288654327E1,6.604319811E-1,-5.060464478E1
5.262428042E0,-2.287302399E1,5.368951559E-1,-5.069845581E1
5.272442042E0,-2.275981903E1,6.524633169E-1,-5.044451904E1
5.282456042E0,-2.274394989E1,7.187908888E-1,-5.017803955E1
5.292469042E0,-2.282993317E1,8.244613409E-1,-5.040264893E1
5.302483042E0,-2.277126312E1,8.889761567E-1,-5.087567139E1
5.312497042E0,-2.303060150E1,8.725374937E-1,-5.111477661E1
5.322511042E0,-2.281841278E1,7.782604098E-1,-5.079238892E1
5.332524042E0,-2.287612152E1,8.506327868E-1,-5.069534302E1
5.342538042E0,-2.285865021E1,7.532615662E-1,-5.034713745E1
5.352552042E0,-2.264757538E1,5.934543610E-1,-5.056057739E1
5.362565042E0,-2.259307098E1,6.644780636E-1,-5.030187988E1
5.372579042E0,-2.257407379E1,8.024101257E-1,-5.048876953E1
5.382593042E0,-2.257485199E1,6.234016418E-1,-5.051400757E1
5.392607042E0,-2.230562592E1,5.327090025E-1,-5.099163818E1
5.402620042E0,-2.228781891E1,6.002614498E-1,-5.069799805E1
5.412634042E0,-2.257378387E1,5.064197779E-1,-5.082336426E1
5.422648042E0,-2.239821625E1,4.536877871E-1,-5.089007568E1
5.432661042E0,-2.224086761E1,4.882274866E-1,-5.037164307E1
5.442675042E0,-2.223485565E1,3.152148724E-1,-5.046115112E1
5.452689042E0,-2.245131683E1,4.882780313E-1,-5.047161865E1
5.462702042E0,-2.244458771E1,6.648466587E-1,-5.088510132E1
5.472716042E0,-2.264124298E1,7.435686588E-1,-5.033486938E1
5.482730042E0,-2.270323944E1,5.237587690E-1,-5.091357422E1
5.492744042E0,-2.265181732E1,8.224089742E-1,-5.072015381E1
5.502757042E0,-2.245064545E1,9.163151383E-1,-5.064312744E1
5.512771042E0,-2.259658051E1,8.186103106E-1,-5.084848022E1
5.522785042E0,-2.262041473E1,6.941742897E-1,-5.059042358E1
5.532798042E0,-2.236763763E1,4.430584908E-1,-5.118383789E1
5.542812042E0,-2.259703827E1,4.326635599E-1,-5.101449585E1
5.552826042E0,-2.236100006E1,4.862499237E-1,-5.104150391E1
5.562840042E0,-2.242435455E1,4.415832758E-1,-5.105334473E1
5.572853042E0,-2.246494293E1,4.813438654E-1,-5.076608276E1
5.582867042E0,-2.236792755E1,6.376025677E-1,-5.130487061E1
5.592881042E0,-2.273482513E1,7.206196785E-1,-5.099417114E1
5.602894042E0,-2.269004059E1,6.210820675E-1,-5.132748413E1
5.612908042E0,-2.235037994E1,7.010720968E-1,-5.087719727E1
5.622922042E0,-2.254697418E1,6.413348913E-1,-5.064675903E1
5.632936042E0,-2.267865753E1,2.208235264E-1,-5.070645142E1
5.642949042E0,-2.265242767E1,3.512054682E-1,-5.081665039E1
5.652963042E0,-2.265752411E1,5.595198870E-1,-5.083557129E1
5.662977042E0,-2.268180084E1,6.785076857E-1,-5.112036133E1
5.672990042E0,-2.253041840E1,7.542902231E-1,-5.055178833E1
5.683004042E0,-2.252181244E1,6.227180958E-1,-5.062954712E1
5.693018042E0,-2.249628448E1,5.246767998E-1,-5.065670776E1
5.703031042E0,-2.266075897E1,5.416052341E-1,-5.065670776E1
5.713045042E0,-2.260457611E1,3.615500927E-1,-5.084814453E1
5.723059042E0,-2.263706207E1,6.125575304E-1,-5.093954468E1
5.733073042E0,-2.252428436E1,5.355827808E-1,-5.074505615E1
5.743086042E0,-2.256342316E1,5.338914394E-1,-5.081735229E1
5.753100042E0,-2.254822540E1,7.637047768E-1,-5.098303223E1
5.763114042E0,-2.228832245E1,4.089117050E-1,-5.055114746E1
5.773127042E0,-2.247441864E1,3.863000870E-1,-5.071957397E1
5.783141042E0,-2.257219696E1,4.448692799E-1,-5.091058350E1
5.793155042E0,-2.260387421E1,4.292055368E-1,-5.084979248E1
5.803169042E0,-2.268000031E1,5.773311853E-1,-5.077380371E1
5.813182042E0,-2.242505646E1,7.014573812E-1,-5.108325195E1
5.823196042E0,-2.231119537E1,5.073198080E-1,-5.077639771E1
5.833210042E0,-2.239540863E1,7.208071947E-1,-5.096508789E1
5.843223042E0,-2.239817047E1,5.969892740E-1,-5.093185425E1
5.853237042E0,-2.256598663E1,6.757451296E-1,-5.094424438E1
5.863251042E0,-2.259653473E1,4.643174410E-1,-5.102359009E1
5.873265042E0,-2.252857208E1,6.786038876E-1,-5.097863770E1
5.883278042E0,-2.233181000E1,5.343494415E-1,-5.070312500E1
5.893292042E0,-2.250205231E1,4.918413162E-1,-5.093228149E1
5.903306042E0,-2.235282135E1,3.179244995E-1,-5.078912354E1
5.913319042E0,-2.248171234E1,3.646396399E-1,-5.088732910E1
5.923333042E0,-2.256803131E1,4.547291994E-1,-5.121917725E1
5.933347042E0,-2.250313568E1,4.682527781E-1,-5.115673828E1
5.943360042E0,-2.261583710E1,5.859336853E-1,-5.089999390E1
5.953374042E0,-2.260611725E1,6.032056808E-1,-5.101074219E1
5.963388042E0,-2.256905365E1,5.018433332E-1,-5.090225220E1
5.973402042E0,-2.250106049E1,4.830811024E-1,-5.130245972E1
5.983415042E0,-2.251961517E1,6.706157923E-1,-5.099804688E1
5.993429042E0,-2.243953705E1,5.633938313E-1,-5.105767822E1
6.003443042E0,-2.227120209E1,6.280103922E-1,-5.086694336E1
6.013456042E0,-2.227120209E1,6.280103922E-1,-5.086694336E1
6.023470042E0,-2.228095245E1,8.329988122E-1,-5.057769775E1
6.033484042E0,-2.244217682E1,6.443552971E-1,-5.090805054E1
6.043498042E0,-2.281127167E1,5.637030602E-1,-5.060910034E1
6.053511042E0,-2.262349701E1,5.288392305E-1,-5.064993286E1
6.063525042E0,-2.273389435E1,4.627648592E-1,-5.093008423E1
6.073539042E0,-2.255637360E1,6.960096359E-1,-5.062371826E1
6.083552042E0,-2.289708710E1,6.507663727E-1,-5.069732666E1
6.093566042E0,-2.258415985E1,6.119315624E-1,-5.051889038E1
6.103580042E0,-2.264862823E1,7.058688402E-1,-5.090167236E1
6.113594042E0,-2.274759674E1,5.609284639E-1,-5.096188354E1
6.123607042E0,-2.249816132E1,5.304183960E-1,-5.078778076E1
6.133621042E0,-2.270642853E1,5.182745457E-1,-5.095080566E1
6.143635042E0,-2.263936615E1,5.159425735E-1,-5.072598267E1
6.153648042E0,-2.257721710E1,4.645195007E-1,-5.052883911E1
6.163662042E0,-2.258849335E1,5.145940781E-1,-5.080883789E1
6.173676042E0,-2.232819366E1,8.205101490E-1,-5.091772461E1
6.183689042E0,-2.243341827E1,8.656375408E-1,-5.093161011E1
6.193703042E0,-2.253684235E1,7.137151957E-1,-5.132394409E1
6.203717042E0,-2.227375031E1,6.169010401E-1,-5.121545410E1
6.213731042E0,-2.241678619E1,5.035907030E-1,-5.124670410E1
6.223744042E0,-2.240241241E1,4.659708738E-1,-5.127536011E1
6.233758042E0,-2.249858856E1,3.128757477E-1,-5.106231689E1
6.243772042E0,-2.245148468E1,3.329435587E-1,-5.080078125E1
6.253785042E0,-2.232720184E1,3.106774092E-1,-5.093597412E1
6.263799042E0,-2.244533539E1,4.352666140E-1,-5.096893311E1
6.273813042E0,-2.254123688E1,6.522806883E-1,-5.086413574E1
6.283827042E0,-2.237084198E1,4.161912203E-1,-5.085372925E1
6.293840042E0,-2.238590240E1,3.967226744E-1,-5.079791260E1
6.303854042E0,-2.246315765E1,4.137232304E-1,-5.069885254E1
6.313868042E0,-2.237914276E1,6.390647888E-1,-5.037518311E1
6.323881042E0,-2.243550873E1,8.420614600E-1,-5.053866577E1
6.333895042E0,-2.254782867E1,6.447950602E-1,-5.073355103E1
6.343909042E0,-2.253730011E1,6.330355406E-1,-5.077105713E1
6.353923042E0,-2.266983795E1,4.273607731E-1,-5.059500122E1
6.363936042E0,-2.256107330E1,5.350415707E-1,-5.049880981E1
6.373950042E0,-2.238324738E1,7.148119211E-1,-5.055825806E1
6.383964042E0,-2.250777435E1,5.464011431E-1,-5.102304077E1
6.393977042E0,-2.261049652E1,5.037094355E-1,-5.095245361E1
6.403991042E0,-2.261893463E1,2.482087612E-1,-5.096691895E1
6.414005042E0,-2.256324005E1,2.984485626E-1,-5.106179810E1
6.424018042E0,-2.264276886E1,2.143614292E-1,-5.054882812E1
6.434032042E0,-2.249999237E1,4.381133318E-1,-5.079141235E1
6.444046042E0,-2.259145355E1,4.064331055E-1,-5.081741333E1
6.454060042E0,-2.249842072E1,4.847664833E-1,-5.074551392E1
6.464073042E0,-2.248853302E1,6.773066521E-1,-5.091836548E1
6.474087042E0,-2.257338715E1,5.257277489E-1,-5.083157349E1
6.484101042E0,-2.265235138E1,4.365978241E-1,-5.093026733E1
6.494114042E0,-2.262416840E1,4.228234291E-1,-5.087951660E1
6.504128042E0,-2.262552643E1,3.288679123E-1,-5.102099609E1
6.514142042E0,-2.257985687E1,2.617818117E-1,-5.105325317E1
6.524156042E0,-2.243228912E1,3.075076342E-1,-5.065631104E1
6.534169042E0,-2.247472382E1,7.176804543E-2,-5.072290039E1
6.544183042E0,-2.254163361E1,3.118393421E-1,-5.070718384E1
6.554197042E0,-2.252921295E1,7.187144756E-1,-5.048809814E1
6.564210042E0,-2.238642120E1,5.218265057E-1,-5.056176758E1
6.574224042E0,-2.252057648E1,6.307636499E-1,-5.050527954E1
6.584238042E0,-2.265019989E1,7.094056606E-1,-5.089331055E1
6.594252042E0,-2.251750946E1,4.804471731E-1,-5.080767822E1
6.604265042E0,-2.232263947E1,3.752763271E-1,-5.083929443E1
6.614279042E0,-2.243752289E1,4.384461641E-1,-5.056838989E1
6.624293042E0,-2.255126190E1,6.893175840E-1,-5.046847534E1
6.634306042E0,-2.250241852E1,4.446345568E-1,-5.055862427E1
6.644320042E0,-2.260860443E1,2.480642796E-1,-5.066430664E1
6.654334042E0,-2.274742889E1,3.310353756E-1,-5.034884644E1
6.664347042E0,-2.254172516E1,1.801466942E-1,-5.068948364E1
6.674361042E0,-2.253099823E1,3.142269850E-1,-5.037051392E1
6.684375042E0,-2.266754913E1,4.345303774E-1,-5.059265137E1
6.694389042E0,-2.261873627E1,4.292539358E-1,-5.077603149E1
6.704402042E0,-2.257027435E1,4.745382071E-1,-5.073941040E1
6.714416042E0,-2.245841217E1,4.558793306E-1,-5.064004517E1
6.724430042E0,-2.255970001E1,1.697548628E-1,-5.050967407E1
6.734443042E0,-2.261579132E1,2.010942698E-1,-5.044757080E1
6.744457042E0,-2.276160431E1,2.887617350E-1,-5.061798096E1
6.754471042E0,-2.256079865E1,4.564174414E-1,-5.056439209E1
6.764485042E0,-2.255669403E1,7.029469013E-1,-5.065316772E1
6.774498042E0,-2.255332184E1,5.075144768E-1,-5.034851074E1
6.784512042E0,-2.256288910E1,7.008535862E-1,-5.030297852E1
6.794526042E0,-2.278685760E1,3.699121475E-1,-5.055584717E1
6.804539042E0,-2.244715118E1,2.770001888E-1,-5.065124512E1
6.814553042E0,-2.263576508E1,6.194996834E-2,-5.004351807E1
6.824567042E0,-2.251294708E1,3.308879137E-1,-5.047882080E1
6.834581042E0,-2.261052704E1,5.668146610E-1,-5.077487183E1
6.844594042E0,-2.257823944E1,1.238136292E-1,-5.068737793E1
6.854608042E0,-2.248334503E1,-1.133322716E-3,-5.067691040E1
6.864622042E0,-2.261495209E1,2.726538181E-1,-5.037234497E1
6.874635042E0,-2.267734528E1,3.411993980E-1,-5.036984253E1
6.884649042E0,-2.249425507E1,5.066549778E-1,-5.024172974E1
6.894663042E0,-2.240219879E1,5.225145817E-1,-5.026571655E1
6.904676042E0,-2.248229218E1,7.980396748E-1,-5.052423096E1
6.914690042E0,-2.246930695E1,6.355953217E-1,-5.075784302E1
6.924704042E0,-2.246048737E1,8.349392414E-1,-5.083135986E1
6.934718042E0,-2.247116852E1,8.283835053E-1,-5.081698608E1
6.944731042E0,-2.227721405E1,5.829163790E-1,-5.108422852E1
6.954745042E0,-2.217481232E1,7.036036253E-1,-5.075482178E1
6.964759042E0,-2.229480743E1,6.323292255E-1,-5.063916016E1
6.974772042E0,-2.231768036E1,4.943585396E-1,-5.063919067E1
6.984786042E0,-2.242093658E1,4.787020683E-1,-5.068630981E1
6.994800042E0,-2.250725555E1,5.122447014E-1,-5.061987305E1
7.004814042E0,-2.266306305E1,4.498220682E-1,-5.087530518E1
7.014827042E0,-2.244188690E1,3.112051487E-1,-5.091360474E1
7.024841042E0,-2.233289337E1,2.121193409E-1,-5.098477173E1
7.034855042E0,-2.244626617E1,3.953285217E-1,-5.068719482E1
7.044868042E0,-2.244626617E1,3.953285217E-1,-5.068719482E1
7.054882042E0,-2.245560455E1,3.549368382E-1,-5.095413208E1
7.064896042E0,-2.253264618E1,3.445106745E-1,-5.132015991E1
7.074910042E0,-2.231659698E1,3.067649603E-1,-5.110348511E1
7.084922667E0,-2.237628937E1,4.123210907E-1,-5.080072021E1
7.094936667E0,-2.249881744E1,1.037384272E-1,-5.096145630E1
7.104950667E0,-2.232329559E1,3.361552954E-1,-5.078063965E1
7.114963667E0,-2.253284454E1,3.077490330E-1,-5.112603760E1
7.124977667E0,-2.266579437E1,2.383819818E-1,-5.098312378E1
7.134991667E0,-2.256786346E1,4.407799244E-1,-5.091021729E1
7.145004667E0,-2.267173004E1,4.029129744E-1,-5.101727295E1
7.155018667E0,-2.259595490E1,4.496192932E-1,-5.103167725E1
7.165032667E0,-2.262619781E1,5.057358742E-1,-5.050631714E1
7.175046667E0,-2.241564178E1,3.233308792E-1,-5.074813843E1
7.185059667E0,-2.257041168E1,2.587759495E-1,-5.089285278E1
7.195073667E0,-2.259587860E1,3.871793747E-1,-5.072720337E1
7.205087667E0,-2.263561249E1,3.032444715E-1,-5.076470947E1
7.215101667E0,-2.249239349E1,4.575701952E-1,-5.043872070E1
7.225114667E0,-2.251226044E1,4.980870485E-1,-5.085260010E1
7.235128667E0,-2.247638702E1,5.472677946E-1,-5.067138672E1
7.245142667E0,-2.273744965E1,6.325901747E-1,-5.069570923E1
7.255155667E0,-2.254323578E1,5.339815617E-1,-5.078231812E1
7.265169667E0,-2.255176544E1,2.710480690E-1,-5.122955322E1
7.275183667E0,-2.234824371E1,3.853888512E-1,-5.107101440E1
7.285196667E0,-2.241464996E1,1.809451580E-1,-5.103289795E1
7.295210667E0,-2.237924957E1,3.276189566E-1,-5.068087769E1
7.305224667E0,-2.233338165E1,3.158206940E-1,-5.066778564E1
7.315238667E0,-2.247116852E1,1.323380470E-1,-5.060311890E1
7.325251667E0,-2.249196625E1,2.309542894E-1,-5.075323486E1
7.335265667E0,-2.237955475E1,1.290010214E-1,-5.067687988E1
7.345279667E0,-2.230973053E1,2.121022940E-1,-5.082464600E1
7.355292667E0,-2.244951630E1,9.554874897E-2,-5.071307373E1
7.365306667E0,-2.233533478E1,4.533545971E-1,-5.045898438E1
7.375320667E0,-2.243027496E1,2.326546907E-1,-5.024002075E1
7.385334667E0,-2.234638214E1,6.563735008E-2,-5.030068970E1
7.395347667E0,-2.251364899E1,3.376355171E-1,-5.060513306E1
7.405361667E0,-2.222129059E1,4.416183233E-1,-5.042935181E1
7.415375667E0,-2.239992523E1,4.990595579E-1,-5.069171143E1
7.425388667E0,-2.246402740E1,3.904306889E-1,-5.088909912E1
7.435402667E0,-2.252951813E1,2.981550694E-1,-5.079083252E1
7.445416667E0,-2.254369354E1,2.793809175E-1,-5.055636597E1
7.455430667E0,-2.259636688E1,3.478406668E-1,-5.074060059E1
7.465443667E0,-2.288748932E1,3.387141228E-1,-5.064910889E1
7.475457667E0,-2.267743683E1,3.360402584E-1,-5.065921021E1
7.485471667E0,-2.269864655E1,3.490333557E-1,-5.057412720E1
7.495484667E0,-2.279389191E1,2.469335794E-1,-5.064514160E1
7.505498667E0,-2.229344940E1,3.782527447E-1,-5.062429810E1
7.515512667E0,-2.256616974E1,2.490930557E-1,-5.091909790E1
7.525525667E0,-2.246558380E1,2.677206993E-1,-5.079537964E1
7.535539667E0,-2.237248993E1,1.767432690E-1,-5.111532593E1
7.545553667E0,-2.234772491E1,2.831193209E-1,-5.102682495E1
7.555567667E0,-2.242307281E1,3.142244816E-1,-5.095550537E1
7.565580667E0,-2.238042450E1,5.405348539E-1,-5.081246948E1
7.575594667E0,-2.249527740E1,3.779250383E-1,-5.063009644E1
7.585608667E0,-2.217987823E1,9.219145775E-2,-5.028167725E1
7.595621667E0,-2.219542694E1,2.750359774E-1,-5.066265869E1
7.605635667E0,-2.222759247E1,4.026685953E-1,-5.029895020E1
7.615649667E0,-2.224535370E1,3.370714188E-1,-5.062353516E1
7.625663667E0,-2.211238861E1,3.990491629E-1,-5.079272461E1
7.635676667E0,-2.229053497E1,3.334978819E-1,-5.067993164E1
7.645690667E0,-2.243172455E1,2.685465813E-1,-5.097042847E1
7.655704667E0,-2.251766205E1,8.938837051E-2,-5.062420654E1
7.665717667E0,-2.243811798E1,2.696753740E-1,-5.064404297E1
